Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 460,2. T section in a delay circuit of CRO acts as ________,a) high pass filter,b) low pass filter,c) band pass filter,d) band reject filter,b,"Explanation: In the delay circuit of a CRO, T section is present in the lumped parameter delay line. The T section acts as a low pass filter having a cut off frequency as,."
Question 461,3. Lumped parameter delay line consists of________,a) RC networks,b) RL networks,c) LC networks,d) Resistive networks,c,"Explanation: In the delay line circuit of a Cathode Ray Oscilloscope, the lumped parameter delay line is made of several cascaded LC networks. They are known as T sections. "
Question 462,4. Delay for the T section is given by ________,a) ts = 1Úfc,b) ts = 1,c) ts = 1Ú¹,d) ts = 1Ú¹fc,d,"Explanation: In the T section of the lumped parameter delay in a delay line circuit of the CRO the delay is given by the relationts = 1Ú¹fcts = delay for a single circuittd = total delayn = number of T sections."
Question 463,7. Typical values for a distributed parameter delay line are ________,a) Zo = 10 M_ and td = 10 nsec/m,b) Zo = 1 k_ and td = 500 nsec/m,c) Zo = 1000 _ and td = 180 nsec/m,d) Zo = 100 G_ and td = 275 nsec/m,c,Explanation: For the distributed parameter delay line in a delay line circuit the typical parameters are the characteristic impedance which is Zo = 1000 _ and the delay time which is td = 180 nsec/m.
Question 464,8. What is the effect of the signal delay on the sweep generator?,a) no effect,b) input increases in magnitude,c) output doesnÕt get any delay,d) output gets sufficient delay,d,"Explanation: When the signal is delayed, the sweep generatorÕs output gets sufficient time in order to reach the horizontal plates before the signal passes over to the vertical deflection plates. "
Question 465,"1.	Front panel of a CRO has _________",a) 4 sections,b) 8 sections,c) 15 sections,d) 20 sections,a,"Explanation: A simple Cathode Ray Oscilloscope has the following four sections:i)	Basic controlsii)	Vertical sectioniii)	Horizontal sectioniv)	Z axis intensity control."
Question 466,"2.	What is the role of intensity section in a CRO?",a) decreases the light intensity,b) controls light intensity,c) increases the light intensity,d) keeps the light intensity zero,b,Explanation: In a Cathode Ray Oscilloscope the intensity section controls the brightness or intensity of the light beam produced by the bombardment of electrons on the fluorescent screen.
Question 467,"3.	What is the role of the focus section in a CRO?",a) increases the focus,b) decreases the focus,c) controls sharpness,d) maintains the focus zero,c,"Explanation: In a Cathode Ray Oscilloscope the focus section controls the sharpness of the visible spot on the screen. By varying the voltage applied to the focussing anodes, visible spot on the screen is focussed sharply."
Question 468,"4.	What is the role of astigmatism in a CRO?",a) increases the intensity,b) used for voltage stability,c) diminishes the intensity,d) focus control,d,Explanation: In a Cathode Ray Oscilloscope the astigmatism forms another set of focus control. A sharp spot can be obtained by the combination of focus control and astigmatism.
Question 469,"5.	What is the role of scale illumination in a CRO?","a)	measurement","b)	illumination","c)	sharpness","d)	stability",a,Explanation: In a Cathode Ray Oscilloscope the scale illumination is basically used for the purpose of measurement. It basically illuminates the scale and as a result the reading can be clearly seen.
Question 470,"6.	What is the role of an invert in a CRO?",a) inverts the output,b) inverts the input,c) attenuates the input,d) magnifies the input,b,Explanation: In a Cathode Ray Oscilloscope the invert control section is used for the purpose of inverting the input signal. It basically multiplies the input signal by a factor of -1.
Question 471,"7.	X10 in a CRO means ________",a) one tenth,b) control knob,c) 10 times as normal,d) attenuate the voltage by 10 times,c,"Explanation: In a Cathode Ray Oscilloscope X10 indicates that gain of the vertical amplifier is made 10 times that of the normal value. When the X10 switch is turned ON, scope of the CRO is et to 0.05 V/cm."
Question 472,"8.	Position knob in a CRO indicates ________",a) voltage position only,b) time position only,c) current position only,d) any patternÕs position,d,Explanation: In a Cathode Ray Oscilloscope the position knob is used for indicating the position of any pattern on the screen. The pattern can be shifted vertically upwards or downwards. 
Question 473,"1.	Time domain oscilloscopes require ___________",a) sweep generator,b) oscillator,c) amplifier,d) rectifier,a,Explanation: Time domain oscilloscopes need a sweep generator. The sweep generator must be a linear function of time for the x-axis display. 
Question 474,"2.	What is time base generator?",a) time measuring device,b) generator,c) voltage generation device,d) current generation device,b,"Explanation: In a Cathode Ray Oscilloscope, a generator that produces a waveform required for the movement of the visible spot horizontally is known as the time base generator."
Question 475,"3.	Linear sweep moves spot __________",a) top to bottom,b) right to left,c) left to right,d) bottom to top,c,"Explanation: In a Cathode Ray Oscilloscope, a linear sweep is used to move the visible spot from left to right direction. The movement of the spot from right to left direction is not visible."
Question 476,"4.	Time base generator controls __________",a) intensity of light,b) current direction,c) voltage magnitude,d) spot movement,d,"Explanation: In a Cathode Ray Oscilloscope, the time base generator controls the rate at which the visible spot moves across the screen. Using the front panel controls this rate can be modified."
Question 477,"6.	Sweep generator works on the principle of __________",a) inductor,b) capacitor,c) resistor,d) diode,b,"Explanation: In a Cathode Ray Oscilloscope, the sweep generator basically works on the principle of a capacitor. It generates linear rise time voltages by making use of the charging characteristics of a capacitor."
Question 478,"7.	Left to right visibility of the spot is ensured by __________",a) linear waveform,b) linear ramp waveform,c) sinusoidal waveform,d) unit step waveform,c,"Explanation: In the time base generator, a linearly increasing ramp waveform that decreases to zero within a very short time span is used to make sure that the spot is only visible from left to right direction."
Question 479,"8.	Time base generator circuit resembles a __________",a) regulator,b) rectifier,c) amplifier,d) oscillator,d,Explanation: The time base generator circuit is basically a relaxation oscillator. It generates a saw tooth waveform. A bootstrap technique allows linearity but is very expensive.  
Question 480,"1.	What is hold off time in a CRO?",a) time to start a ramp,b) time to end a ramp,c) time to start a unit step,d) time to end  a unit step,a,"Explanation: In a Cathode Ray Oscilloscope, the trigger circuit applies the pulse as soon as the cycle ends. The hold off time in a time base generator is defined as the time taken for the ramp signal so as to stabilise the flyback circuitry.   "
