Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 482,1. X-ray diffractometers are not used to identify the physical properties of which of the following?,a) Metals,b) Liquids,c) Polymeric materials,d) Solids,b,"Explanation: X-ray diffractometers are not used to identify the physical properties of liquids. It is used to identify the physical properties of metals, solids and polymeric materials."
Question 483,2. X-ray diffractometers provide ____________ information about the compounds present in a solid sample.,a) Quantitative,b) Qualitative,c) Quantitative and qualitative,d) Either quantitative or qualitative,c,Explanation: X-ray diffractometers provide quantitative and qualitative information about the compounds present in a solid sample.
Question 484,"3. Using powder method of diffractometers, which of the following can be determined?",a) Percentage of K+,b) Percentage of Na+ and Cl-,c) Percentage of KBr and NaCl,d) Percentage of Br-,c,"Explanation: Using powder method of diffractometers, percentage of KBr and NaCl can be determined. Other analytical methods provide only percentage of K+, Na+, Cl- and Br-."
Question 485,"4. In powder method, the powder sample is contained in which of the following?",a) Thin walled glass capillary tubes,b) Thin walled test tube,c) Thin walled curvettes,d) Thin walled flask,a,"Explanation: In powder method, the powder sample is contained in thin walled glass capillary tubes. Thin walled cellophane capillary tubes can also be used."
Question 486,5. Which of the following is the most common instrument for photographic recording of diffraction patterns?,a) Debye-Scherrer powder camera,b) Gamma camera,c) Geiger tube,d) Scintillation counter,a,Explanation: Diffracted x-ray beam can be detected photographically or by using scintillation counter or Geiger tube. Debye-Scherrer powder camera is the most common instrument for photographic recording of diffraction patterns.
Question 487,6. With the help of which of the following equations is the distance calculated from known wavelength of the source and measured angle?,a) Coolidge equation,b) BraggÕs equation,c) Debye equation,d) Scherrer equation,b,Explanation: The distance is calculated from known wavelength of the source and measured angle using BraggÕ equation. The diffracted angle is calculated by the spacing between a particular set of plane.
Question 488,"7. In Diffractometer, the identification of a component of the sample from its powder diffraction pattern is based upon the _________ of lines and their relative ___________.","a) Number, length","b) Number, intensity","c) Position, length","d) Position, intensity",d,Explanation: The identification of a component of the from its powder diffraction pattern is based upon the position of lines and their relative intensities. Diffractometers are used for powder diffraction.
Question 489,9. Diffractometers are similar to which of the following?,a) Optical grating spectrometer,b) Prism spectrometer,c) Photo multiplier,d) Photovoltaic cell,a,Explanation: Diffractometers are similar to optical grating spectrometers. The differences are that lenses and mirrors are not used with X-rays.
Question 490,"10. In Diffractometers, line intensities depend on ______ and kind of atomic reflection centres in each set of plates.",a) Number,b) Position,c) Length,d) Distance between lines,a,"Explanation: In Diffractometers, line intensities depend on number and kind of atomic reflection centres in each set of plates. Diffraction is a wave property of electromagnetic radiation."
Question 491,"12. In powder diffractometer, the sharpness of the lines is greatly determined by which of the following?","a) Quality of the sample, size of the slit","b) Quality of the slit, size of the sample","c) Thickness of the slit, amount of the sample","d) Number of slits, composition of the sample",b,"Explanation: In powder diffractometer, the sharpness of the lines is greatly determined by the quality of the slit and the size of the sample. The slit should be able to produce a fine beam."
Question 492,1. Absorption meter is __________ and ____________ of the chemical state of the element concerned.,"a) Non-destructive, independent","b) Destructive, independent","c) Non-destructive, dependent","d) Destructive, dependent",a,Explanation: Absorption meters give information about the absorbing material. It is non-destructive and independent of the chemical state of the element concerned.
Question 493,2. X-ray absorption meters have which of the following major disadvantages?,a) Low accuracy,b) Low range,c) Low sensitivity,d) It is destructive,c,Explanation: Absorption meters give information about the absorbing material. X-ray absorption meters have low sensitivity.
Question 494,"4. In absorption meter, which of the following is placed between the cell and the X-ray tube?",a) Collimator,b) Filter,c) Chopper,d) Attenuator,c,"Explanation: In Absorption meter, chopper is placed between the cell and the X-ray tube. It interrupts the half of the X-ray beam."
Question 495,"5. In absorption meter, which of the following is placed between the chopper and the reference cell?",a) Collimator,b) Filter,c) Photomultiplier tube,d) Attenuator,d,"Explanation: In absorption meter, attenuator is placed between the chopper and the reference cell. A variable thickness aluminium attenuator is used."
Question 496,"6. In absorption meter, the two halves of the X-ray beam are allowed to fall on which of the following components?",a) Collimator,b) Filter,c) Photomultiplier tube,d) Attenuator,c,"Explanation: In absorption meter, the two halves of the X-ray beam are allowed to fall on the photomultiplier tube. One beam passes through the sample and the other beam passes through the reference."
Question 497,7. The photomultiplier tube used is absorption meter is coated with which of the following materials?,a) Sodium,b) Potassium,c) Phosphorous,d) Chlorine,c,Explanation: The photomultiplier tube used is absorption meter is coated with phosphorous. Only one photomultiplier tube is commonly present for both the beams.
